Detection ID,Latest Commit ID,PMD Version,Rule Name,File Path,Violation Introducing Commit ID,VIC Date,VIC Line Num.,Latest Detection Commit ID,LDC ID Date,LDC Line Num.,Violation Fixed Commit ID,VFC Date,VFC Line Num.,Fixed Period(day),Original Code,Fixed Code,Really Fixed?,Time
3678,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/event/src/main/java/org/apache/karaf/cellar/event/internal/osgi/Activator.java,a1ebcc74ae28efbe5633c2b646b93bc7019d754f,1440652683,89,01422f1beacb72ccfb80336b799d21e3518c1d21,1441962698,101,,,,,"            localEventListener = null;",,,8783
3679,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/event/src/main/java/org/apache/karaf/cellar/event/internal/osgi/Activator.java,a1ebcc74ae28efbe5633c2b646b93bc7019d754f,1440652683,93,01422f1beacb72ccfb80336b799d21e3518c1d21,1441962698,105,,,,,"            clusterEventHandler = null;",,,8783
3680,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/obr/src/main/java/org/apache/karaf/cellar/obr/internal/osgi/Activator.java,a1ebcc74ae28efbe5633c2b646b93bc7019d754f,1440652683,114,6c125c4fc185ae81ab53d27a726130149754a530,1473253188,129,,,,,"            mbeanRegistration = null;",,,8783
3681,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/obr/src/main/java/org/apache/karaf/cellar/obr/internal/osgi/Activator.java,a1ebcc74ae28efbe5633c2b646b93bc7019d754f,1440652683,118,6c125c4fc185ae81ab53d27a726130149754a530,1473253188,133,,,,,"            urlEventHandler = null;",,,8783
3682,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/obr/src/main/java/org/apache/karaf/cellar/obr/internal/osgi/Activator.java,a1ebcc74ae28efbe5633c2b646b93bc7019d754f,1440652683,122,6c125c4fc185ae81ab53d27a726130149754a530,1473253188,137,,,,,"            bundleEventHandler = null;",,,8783
3683,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/obr/src/main/java/org/apache/karaf/cellar/obr/internal/osgi/Activator.java,a1ebcc74ae28efbe5633c2b646b93bc7019d754f,1440652683,126,6c125c4fc185ae81ab53d27a726130149754a530,1473253188,141,,,,,"            urlEventHandler = null;",,,8783
3684,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/hazelcast/src/main/java/org/apache/karaf/cellar/hazelcast/internal/osgi/Activator.java,0de236afa3709d186150637986139914b141b1d2,1440966371,338,473b658873ea98f2829f62c988e64f4392312c21,1473249000,358,,,,,"            groupManager = null;",,,8783
3685,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/bundle/src/main/java/org/apache/karaf/cellar/bundle/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,128,,,,,,,,"            mbeanRegistration = null;",,,8783
3686,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/bundle/src/main/java/org/apache/karaf/cellar/bundle/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,132,,,,,,,,"            synchronizer = null;",,,8783
3687,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/bundle/src/main/java/org/apache/karaf/cellar/bundle/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,136,,,,,,,,"            localBundleListener = null;",,,8783
3688,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/bundle/src/main/java/org/apache/karaf/cellar/bundle/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,140,,,,,,,,"            eventHandler = null;",,,8783
3689,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/config/src/main/java/org/apache/karaf/cellar/config/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,127,,,,,,,,"            cellarConfigMBeanRegistration = null;",,,8783
3690,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/config/src/main/java/org/apache/karaf/cellar/config/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,131,,,,,,,,"            configurationSynchronizer = null;",,,8783
3691,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/config/src/main/java/org/apache/karaf/cellar/config/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,135,,,,,,,,"            localConfigurationListener = null;",,,8783
3692,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/config/src/main/java/org/apache/karaf/cellar/config/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,139,,,,,,,,"            configurationEventHandler = null;",,,8783
3693,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/core/src/main/java/org/apache/karaf/cellar/core/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,72,,,,,,,,"            eventHandlerServiceTracker = null;",,,8783
3694,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/dosgi/src/main/java/org/apache/karaf/cellar/dosgi/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,113,,,,,,,,"            mbeanRegistration = null;",,,8783
3695,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/dosgi/src/main/java/org/apache/karaf/cellar/dosgi/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,117,,,,,,,,"            exportServiceListener = null;",,,8783
3696,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/dosgi/src/main/java/org/apache/karaf/cellar/dosgi/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,121,4565b92aee4b78391448e0472f15f79d00ca387b,1472728139,123,,,,,"            importServiceListener = null;",,,8783
3697,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/event/src/main/java/org/apache/karaf/cellar/event/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,99,,,,,,,,"            localEventListener = null;",,,8783
3698,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/event/src/main/java/org/apache/karaf/cellar/event/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,103,,,,,,,,"            clusterEventHandler = null;",,,8783
3699,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/features/src/main/java/org/apache/karaf/cellar/features/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,140,,,,,,,,"            mbeanRegistration = null;",,,8783
3700,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/features/src/main/java/org/apache/karaf/cellar/features/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,144,,,,,,,,"            featuresSynchronizer = null;",,,8783
3701,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/features/src/main/java/org/apache/karaf/cellar/features/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,148,,,,,,,,"            localFeaturesListener = null;",,,8783
3702,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/features/src/main/java/org/apache/karaf/cellar/features/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,152,,,,,,,,"            featuresEventHandler = null;",,,8783
3703,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/features/src/main/java/org/apache/karaf/cellar/features/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,156,,,,,,,,"            repositoryEventHandler = null;",,,8783
3704,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/hazelcast/src/main/java/org/apache/karaf/cellar/hazelcast/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,322,,,,,,,,"            groupMBeanRegistration = null;",,,8783
3705,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/hazelcast/src/main/java/org/apache/karaf/cellar/hazelcast/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,326,,,,,,,,"            nodeMBeanRegistration = null;",,,8783
3706,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/hazelcast/src/main/java/org/apache/karaf/cellar/hazelcast/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,330,,,,,,,,"            coreMBeanRegistration = null;",,,8783
3707,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/hazelcast/src/main/java/org/apache/karaf/cellar/hazelcast/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,338,,,,,,,,"            groupManager = null;",,,8783
3708,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/hazelcast/src/main/java/org/apache/karaf/cellar/hazelcast/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,342,,,,,,,,"            hazelcastServiceFactory = null;",,,8783
3709,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/hazelcast/src/main/java/org/apache/karaf/cellar/hazelcast/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,346,,,,,,,,"            hazelcastInstance = null;",,,8783
3710,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/hazelcast/src/main/java/org/apache/karaf/cellar/hazelcast/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,350,26fdbb9c6bfe62c0e7f5379b1c8cbab5540d567d,1593439035,365,,,,,"            discoveryTask = null;",,,8783
3711,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/hazelcast/src/main/java/org/apache/karaf/cellar/hazelcast/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,354,,,,,,,,"            extender = null;",,,8783
3712,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7d,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/karaf-cellar/hazelcast/src/main/java/org/apache/karaf/cellar/hazelcast/internal/osgi/Activator.java,9152a5e0aaeb08afba136793e16074e4e9d334c5,1441813364,358,,,,,,,,"            producer = null;",,,8783
