Detection ID,Latest Commit ID,PMD Version,Rule Name,File Path,Violation Introducing Commit ID,VIC Date,VIC Line Num.,Latest Detection Commit ID,LDC ID Date,LDC Line Num.,Violation Fixed Commit ID,VFC Date,VFC Line Num.,Fixed Period(day),Original Code,Fixed Code,Really Fixed?
338,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/io/BigQueryIO.java,5e4fd32f87d10a6499c08b45487622d83507b7f9,1446067503,344,,,,b08ec20935afea90a89e4ba08e7aaf5daaf2a583,1454382586,-1,1454382586/1446067503,"        table = null;","       TableReference table;
       final String query;
       final boolean validate;
+      @Nullable
+      Boolean flattenResults;
 
       private static final String QUERY_VALIDATION_FAILURE_ERROR =
           ""Validation of query \""%1$s\"" failed. If the query depends on an earlier stage of the""
           + "" pipeline, This validation can be disabled using #withoutValidation."";
 
       private Bound() {
-        this(null, null, null, true);
+        this(null, null, null, true, null);
       }
 
-      private Bound(String name, String query, TableReference reference, boolean validate) {
+      private Bound(String name, String query, TableReference reference, boolean validate,
+          Boolean flattenResults) {
         super(name);
         this.table = reference;
         this.query = query;
         this.validate = validate;
+        this.flattenResults = flattenResults;
       }
 
       /**
",
339,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/io/BigQueryIO.java,5e4fd32f87d10a6499c08b45487622d83507b7f9,1446067503,697,,,,,,,,"        this.table = null;",,
340,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/io/BigQueryIO.java,5e4fd32f87d10a6499c08b45487622d83507b7f9,1446067503,698,,,,bc37cd29119ae24398b3a3f9923229bbd29e64ab,1448923342,-1,1448923342/1446067503,"        this.tableRefFunction = null;","       }
 
       /**
-       * Specifies the table specification.
+       * Returns a copy of this write transformation, but writing to the specified table. Refer to
+       * {@link #parseTableSpec(String)} for the specification format.
        *
-       * <p>Refer to {@link #parseTableSpec(String)} for the specification format.
+       * <p>Does not modify this object.
        */
       public Bound to(String tableSpec) {
         return to(parseTableSpec(tableSpec));
       }
 
       /**
-       * Specifies the table to be written to.
+       * Returns a copy of this write transformation, but writing to the specified table.
+       *
+       * <p>Does not modify this object.
        */
       public Bound to(TableReference table) {
         return new Bound(name, table, tableRefFunction, schema, createDisposition,
             writeDisposition, validate);
       }
 
+      /**
+       * Returns a copy of this write transformation, but using the specified function to determine
+       * which table to write to for each window.
+       *
+       * <p>Does not modify this object.
+       *
+       * <p>{@code tableSpecFunction} should be deterministic. When given the same window, it
+       * should always return the same table specification.
+       */
       public Bound to(
           SerializableFunction<BoundedWindow, String> tableSpecFunction) {
         return toTableReference(new TranslateTableSpecFunction(tableSpecFunction));
       }
 
+      /**
+       * Returns a copy of this write transformation, but using the specified function to determine
+       * which table to write to for each window.
+       *
+       * <p>Does not modify this object.
+       *
+       * <p>{@code tableRefFunction} should be deterministic. When given the same window, it should
+       * always return the same table reference.
+       */
       public Bound toTableReference(
           SerializableFunction<BoundedWindow, TableReference> tableRefFunction) {
         return new Bound(name, table, tableRefFunction, schema, createDisposition,
",
341,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/io/BigQueryIO.java,5e4fd32f87d10a6499c08b45487622d83507b7f9,1446067503,699,,,,bc37cd29119ae24398b3a3f9923229bbd29e64ab,1448923342,-1,1448923342/1446067503,"        this.schema = null;","       }
 
       /**
-       * Specifies the table specification.
+       * Returns a copy of this write transformation, but writing to the specified table. Refer to
+       * {@link #parseTableSpec(String)} for the specification format.
        *
-       * <p>Refer to {@link #parseTableSpec(String)} for the specification format.
+       * <p>Does not modify this object.
        */
       public Bound to(String tableSpec) {
         return to(parseTableSpec(tableSpec));
       }
 
       /**
-       * Specifies the table to be written to.
+       * Returns a copy of this write transformation, but writing to the specified table.
+       *
+       * <p>Does not modify this object.
        */
       public Bound to(TableReference table) {
         return new Bound(name, table, tableRefFunction, schema, createDisposition,
             writeDisposition, validate);
       }
 
+      /**
+       * Returns a copy of this write transformation, but using the specified function to determine
+       * which table to write to for each window.
+       *
+       * <p>Does not modify this object.
+       *
+       * <p>{@code tableSpecFunction} should be deterministic. When given the same window, it
+       * should always return the same table specification.
+       */
       public Bound to(
           SerializableFunction<BoundedWindow, String> tableSpecFunction) {
         return toTableReference(new TranslateTableSpecFunction(tableSpecFunction));
       }
 
+      /**
+       * Returns a copy of this write transformation, but using the specified function to determine
+       * which table to write to for each window.
+       *
+       * <p>Does not modify this object.
+       *
+       * <p>{@code tableRefFunction} should be deterministic. When given the same window, it should
+       * always return the same table reference.
+       */
       public Bound toTableReference(
           SerializableFunction<BoundedWindow, TableReference> tableRefFunction) {
         return new Bound(name, table, tableRefFunction, schema, createDisposition,
",
342,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/FileBasedReader.java,dc80e6a0a473a05f114ddc368cd8a8b25750536e,1446074378,175,,,,,,,,"        nextElement = null;",,
343,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DirectPipelineRunner.java,b9d8c5a30511e01e24842bf76bd65af913658ca0,1446074378,707,,,,,,,,"      currentTransform = null;",,
344,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/WindmillStateInternals.java,b9d8c5a30511e01e24842bf76bd65af913658ca0,1446074378,184,,,,eb92417331faba570c716c3882148e61939a90cb,1452880883,-1,1452880883/1446074378,"      modifiedValue = null;","       }
 
       try {
-        commitsToMerge.add(((WindmillState) location).persist());
+        commitsToMerge.add(((WindmillState) location).persist(cache));
       } catch (IOException e) {
         throw new RuntimeException(""Unable to persist state"", e);
       }
     }
 
-    // Kick off the fetches that prevent blind-writes. We do this before returning
-    // to ensure that the reads have happened before the persist actually happens.
-    reader.startBatchAndBlock();
-
     // Clear out the map of already retrieved state instances.
-    inMemoryState.clear();
+    workItemState.clear();
 
-    try {
+    try (StateSampler.ScopedState scope = scopedReadStateSupplier.get()) {
       for (Future<WorkItemCommitRequest> commitFuture : commitsToMerge) {
         commitBuilder.mergeFrom(commitFuture.get());
       }
",
345,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/WindmillStateInternals.java,b9d8c5a30511e01e24842bf76bd65af913658ca0,1446074378,372,,,,34dee75deb68fc46cd725311564212671b7599ae,1452281565,-1,1452281565/1446074378,"      localAdditions = null;","     @Override
     public void set(T value) {
       modified = true;
-      valueIsKnown = true;
-      this.value = value;
+      modifiedValue = value;
     }
 
     @Override
-    protected WorkItemCommitRequest persistDirectly(WindmillStateCache.ForKey cache)
-        throws IOException {
+    protected WorkItemCommitRequest persistDirectly() throws IOException {
       if (!modified) {
         // No in-memory changes.
         return WorkItemCommitRequest.newBuilder().buildPartial();
       }
 
+      // We can't write without doing a read, so we need to kick off a read if we get here.
+      // Call reader.valueFuture directly, since our read() method will avoid actually reading from
+      // Windmill since the value is already inMemory.
+      reader.valueFuture(stateKey, stateFamily, coder);
+
       ByteString.Output stream = ByteString.newOutput();
-      if (value != null) {
-        coder.encode(value, stream, Coder.Context.OUTER);
+      if (modifiedValue != null) {
+        coder.encode(modifiedValue, stream, Coder.Context.OUTER);
       }
-      ByteString encoded = stream.toByteString();
 
       WorkItemCommitRequest.Builder commitBuilder = WorkItemCommitRequest.newBuilder();
-      // Update the entry of the cache with the new value and change in encoded size.
-      cache.put(namespace, address, this, encoded.size());
-
-      modified = false;
-
       commitBuilder
           .addValueUpdatesBuilder()
           .setTag(stateKey)
           .setStateFamily(stateFamily)
           .getValueBuilder()
-          .setData(encoded)
+          .setData(stream.toByteString())
           .setTimestamp(Long.MAX_VALUE);
-
       return commitBuilder.buildPartial();
     }
   }
 
-  private static class WindmillBag<T> extends SimpleWindmillState implements BagState<T> {
+  private static class WindmillBag<T> extends SimpleWindmillState
+      implements BagState<T>, WindmillState {
 
-    private final StateNamespace namespace;
-    private final StateTag<BagState<T>> address;
     private final ByteString stateKey;
     private final String stateFamily;
     private final Coder<T> elemCoder;
+    private final WindmillStateReader reader;
+    private final Supplier<StateSampler.ScopedState> readStateSupplier;
 
-    private boolean cleared;
-    // Cache of all values in this bag. Null if the persisted state is unknown.
-    private ConcatIterables<T> cachedValues = null;
-    private List<T> localAdditions = new ArrayList<>();
-    private long encodedSize = 0;
+    private boolean cleared = false;
+    private final List<T> localAdditions = new ArrayList<>();
 
-    private WindmillBag(StateNamespace namespace, StateTag<BagState<T>> address, String stateFamily,
-        Coder<T> elemCoder) {
-      this.namespace = namespace;
-      this.address = address;
-      this.stateKey = encodeKey(namespace, address);
+    private WindmillBag(ByteString stateKey, String stateFamily, Coder<T> elemCoder,
+        WindmillStateReader reader, Supplier<StateSampler.ScopedState> readStateSupplier) {
+      this.stateKey = stateKey;
       this.stateFamily = stateFamily;
       this.elemCoder = elemCoder;
+      this.reader = reader;
+      this.readStateSupplier = readStateSupplier;
     }
 
     @Override
     public void clear() {
       cleared = true;
-      cachedValues = new ConcatIterables<T>();
       localAdditions.clear();
-      encodedSize = 0;
-    }
-
-    private Iterable<T> fetchData(Future<Iterable<T>> persistedData) {
-      try (StateSampler.ScopedState scope = scopedReadState()) {
-        if (cachedValues != null) {
-          return cachedValues;
-        }
-        Iterable<T> data = persistedData.get();
-        if (data instanceof Weighted) {
-          // We have a known bounded amount of data; cache it.
-          cachedValues = new ConcatIterables<T>();
-          cachedValues.extendWith(data);
-          encodedSize = ((Weighted) data).getWeight();
-          return cachedValues;
-        } else {
-          // This is an iterable that may not fit in memory at once; don't cache it.
-          return data;
-        }
-      } catch (InterruptedException | ExecutionException e) {
-        throw new RuntimeException(""Unable to read state"", e);
-      }
-    }
-
-    public boolean valuesAreCached() {
-      return cachedValues != null;
     }
 
     @Override
",
346,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/coders/CoderRegistry.java,e204e2915917a8b686e4af177fca7c58356b6e5e,1446074481,500,,,,,,,,"          result[i] = null;",,
347,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/StreamingDataflowWorker.java,198a00ebde74ec55779b997f1e961e66101c4093,1446075046,573,,,,,,,,"      worker = null;",,
348,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/StreamingDataflowWorker.java,198a00ebde74ec55779b997f1e961e66101c4093,1446075046,574,,,,,,,,"      context = null;",,
349,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/StreamingDataflowWorker.java,f5fd89e459fcda0c91a4bdbed1d88916171c0538,1446077682,573,,,,,,,,"      worker = null;",,
350,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/StreamingDataflowWorker.java,f5fd89e459fcda0c91a4bdbed1d88916171c0538,1446077682,574,,,,,,,,"      context = null;",,
351,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/StreamingDataflowWorker.java,256fa64bcbe128189d3d741dc0aa13275b6c66e2,1446151729,573,,,,,,,,"      worker = null;",,
352,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/StreamingDataflowWorker.java,256fa64bcbe128189d3d741dc0aa13275b6c66e2,1446151729,574,,,,,,,,"      context = null;",,
353,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/contrib/hadoop/src/main/java/com/google/cloud/dataflow/contrib/hadoop/HadoopFileSource.java,47c5202e86130369d684510b43a5160722e7b20c,1446587216,354,,,,,,,,"            currentReader = null;",,
354,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/contrib/hadoop/src/main/java/com/google/cloud/dataflow/contrib/hadoop/HadoopFileSource.java,47c5202e86130369d684510b43a5160722e7b20c,1446587216,357,,,,,,,,"          currentPair = null;",,
355,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/contrib/hadoop/src/main/java/com/google/cloud/dataflow/contrib/hadoop/HadoopFileSource.java,47c5202e86130369d684510b43a5160722e7b20c,1446587216,392,,,,,,,,"        currentReader = null;",,
356,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/contrib/hadoop/src/main/java/com/google/cloud/dataflow/contrib/hadoop/HadoopFileSource.java,47c5202e86130369d684510b43a5160722e7b20c,1446587216,394,,,,,,,,"      currentPair = null;",,
357,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/DirectPipelineRunner.java,a33e53b270de1fe361e34453a3fc13f948c3dc49,1447106034,707,,,,,,,,"      currentTransform = null;",,
358,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/StreamingDataflowWorker.java,947a0e81be4864f60ab1d0295777232da8b1911e,1447106034,582,eb92417331faba570c716c3882148e61939a90cb,1452880883,596,6805ac99727971c7273a7a0f44cd68259ae4edf8,1452881475,-1,1452881475/1447106034,"          worker = null;","             computationRequestBuilder.addRequests(request);
           }
           if (computationRequestBuilder.getRequestsCount() > 0) {
-            computationRequestBuilder.setComputationId(entry.getKey());
+            computationRequestBuilder.setComputationId(computation);
             commitRequestBuilder.addRequests(computationRequestBuilder);
           }
         }
",
359,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/StreamingDataflowWorker.java,947a0e81be4864f60ab1d0295777232da8b1911e,1447106034,583,eb92417331faba570c716c3882148e61939a90cb,1452880883,597,6805ac99727971c7273a7a0f44cd68259ae4edf8,1452881475,-1,1452881475/1447106034,"          context = null;","             computationRequestBuilder.addRequests(request);
           }
           if (computationRequestBuilder.getRequestsCount() > 0) {
-            computationRequestBuilder.setComputationId(entry.getKey());
+            computationRequestBuilder.setComputationId(computation);
             commitRequestBuilder.addRequests(computationRequestBuilder);
           }
         }
",
360,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/MemoryMonitor.java,947a0e81be4864f60ab1d0295777232da8b1911e,1447106034,292,d87e2e2f03e7d0a3ddb776cb648a20c5bd4e83a4,1454382583,294,,,,,"    reservedForDumpingHeap = null;",,
361,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/common/worker/GroupingShuffleEntryIterator.java,ce0701dff3ac4841fc10c7c3c58d2eb466ddabd1,1447181337,132,,,,,,,,"      currentKeyBytes = null;",,
362,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/common/worker/GroupingShuffleEntryIterator.java,ce0701dff3ac4841fc10c7c3c58d2eb466ddabd1,1447181337,217,,,,,,,,"        currentKeyBytes = null;",,
363,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/contrib/hadoop/src/main/java/com/google/cloud/dataflow/contrib/hadoop/HadoopFileSource.java,38f25d9ca8cbbec96a7a520c4bfe39be5269ac26,1447186086,354,,,,,,,,"            currentReader = null;",,
364,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/contrib/hadoop/src/main/java/com/google/cloud/dataflow/contrib/hadoop/HadoopFileSource.java,38f25d9ca8cbbec96a7a520c4bfe39be5269ac26,1447186086,357,,,,,,,,"          currentPair = null;",,
365,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/contrib/hadoop/src/main/java/com/google/cloud/dataflow/contrib/hadoop/HadoopFileSource.java,38f25d9ca8cbbec96a7a520c4bfe39be5269ac26,1447186086,392,,,,,,,,"        currentReader = null;",,
366,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/contrib/hadoop/src/main/java/com/google/cloud/dataflow/contrib/hadoop/HadoopFileSource.java,38f25d9ca8cbbec96a7a520c4bfe39be5269ac26,1447186086,394,,,,,,,,"      currentPair = null;",,
367,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/contrib/hadoop/src/main/java/com/google/cloud/dataflow/contrib/hadoop/HadoopFileSource.java,2b200759edc25a6ec43ca277dac33fb62fddf475,1447189165,354,,,,,,,,"            currentReader = null;",,
368,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/contrib/hadoop/src/main/java/com/google/cloud/dataflow/contrib/hadoop/HadoopFileSource.java,2b200759edc25a6ec43ca277dac33fb62fddf475,1447189165,357,,,,,,,,"          currentPair = null;",,
369,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/contrib/hadoop/src/main/java/com/google/cloud/dataflow/contrib/hadoop/HadoopFileSource.java,2b200759edc25a6ec43ca277dac33fb62fddf475,1447189165,392,,,,,,,,"        currentReader = null;",,
370,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/contrib/hadoop/src/main/java/com/google/cloud/dataflow/contrib/hadoop/HadoopFileSource.java,2b200759edc25a6ec43ca277dac33fb62fddf475,1447189165,394,,,,,,,,"      currentPair = null;",,
371,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/WindmillStateReader.java,a25a717c1d69e03a0c0ebacc3cd3e3e078906437,1448922558,190,eb92417331faba570c716c3882148e61939a90cb,1452880883,188,,,,,"      coder = null;",,
372,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/WindmillStateReader.java,a25a717c1d69e03a0c0ebacc3cd3e3e078906437,1448922558,523,eb92417331faba570c716c3882148e61939a90cb,1452880883,553,,,,,"        values, tagList.hasContinuationToken() ? tagList.getContinuationToken() : null));",,
373,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/TextReader.java,610703ae21f987b94351998dfe610fe8d9eb9196,1448922865,353,c41d15418d1664b28a3e6c8d43c5ae0fd71c762d,1454382584,355,,,,,"        nextElement = null;",,
374,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/TextReader.java,48f8147245e1d604daee423f4d4bef460879d54b,1448922910,353,,,,,,,,"        nextElement = null;",,
375,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/coders/CoderRegistry.java,70efc8d8ad9819b441941e6df5ffaae47680b2c8,1448923218,512,,,,,,,,"          result[i] = null;",,
376,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/WindmillStateInternals.java,5b6ed0544a4b81a6f28c6b33384c45f357fdc909,1448923989,385,57de437a77961400dd52bd8c6dbd4f5b4b72d931,1450402787,470,,,,,"      localAdditions = null;",,
377,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/util/state/InMemoryStateInternals.java,5b6ed0544a4b81a6f28c6b33384c45f357fdc909,1448923989,140,cfda3ff87ef04ed8603f77eca5b5fe72f900a562,1454382584,144,,,,,"      combinedHold = null;",,
378,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/WindmillStateInternals.java,cf1e3f341e52e94e51273436043c4841d9146d81,1450402787,222,57de437a77961400dd52bd8c6dbd4f5b4b72d931,1450402787,272,eb92417331faba570c716c3882148e61939a90cb,1452880883,-1,1452880883/1450402787,"      modifiedValue = null;","     }
   }
 
-  @VisibleForTesting ByteString encodeKey(StateNamespace namespace, StateTag<?> address) {
+  /**
+   * Encodes the given namespace and address as {@code &lt;namespace&gt;+&lt;address&gt;}.
+   */
+  @VisibleForTesting
+  static ByteString encodeKey(StateNamespace namespace, StateTag<?> address) {
     try {
-      // Use a StringBuilder rather than concatenation and String.format. We build these keys
+      // Use ByteString.Output rather than concatenation and String.format. We build these keys
       // a lot, and this leads to better performance results. See associated benchmarks.
-      StringBuilder output = new StringBuilder();
+      ByteString.Output stream = ByteString.newOutput();
+      OutputStreamWriter writer = new OutputStreamWriter(stream, StandardCharsets.UTF_8);
 
-      // We only need the prefix if we aren't using state families
-      if (!useStateFamilies) {
-        output.append(prefix);
-      }
-
-      // stringKey starts and ends with a slash. We don't need to seperate it from prefix, because
-      // the prefix is guaranteed to be unique and non-overlapping. We separate it from the
+      // stringKey starts and ends with a slash.  We separate it from the
       // StateTag ID by a '+' (which is guaranteed not to be in the stringKey) because the
       // ID comes from the user.
-      namespace.appendTo(output);
-      output.append('+');
-      address.appendTo(output);
-      return ByteString.copyFromUtf8(output.toString());
+      namespace.appendTo(writer);
+      writer.write('+');
+      address.appendTo(writer);
+      writer.flush();
+      return stream.toByteString();
     } catch (IOException e) {
-      throw new RuntimeException(
-          ""Unable to encode state key for "" + namespace + "", "" + address, e);
+      throw Throwables.propagate(e);
     }
   }
 
   /**
-   * Anything that can provide a {@link WorkItemCommitRequest} to persist its state; it may need
-   * to read some state in order to build the commit request.
+   * Abstract base class for all Windmill state.
+   *
+   * <p>Note that these are not thread safe; each state object is associated with a key
+   * and thus only accessed by a single thread at once.
    */
-  private interface WindmillState {
+  @NotThreadSafe
+  private abstract static class WindmillState {
+    protected Supplier<StateSampler.ScopedState> scopedReadStateSupplier;
+    protected WindmillStateReader reader;
+
     /**
      * Return an asynchronously computed {@link WorkItemCommitRequest}. The request should
      * be of a form that can be merged with others (only add to repeated fields).
      */
-    Future<WorkItemCommitRequest> persist()
+    abstract Future<WorkItemCommitRequest> persist(WindmillStateCache.ForKey cache)
         throws IOException;
+
+    void initializeForWorkItem(
+        WindmillStateReader reader, Supplier<StateSampler.ScopedState> scopedReadStateSupplier) {
+      this.reader = reader;
+      this.scopedReadStateSupplier = scopedReadStateSupplier;
+    }
+
+    StateSampler.ScopedState scopedReadState() {
+      return scopedReadStateSupplier.get();
+    }
   }
 
   /**
    * Base class for implementations of {@link WindmillState} where the {@link #persist} call does
    * not require any asynchronous reading.
    */
-  private abstract static class SimpleWindmillState implements WindmillState {
+  private abstract static class SimpleWindmillState extends WindmillState {
     @Override
-    public final Future<WorkItemCommitRequest> persist() throws IOException{
-      return Futures.immediateFuture(persistDirectly());
+    public final Future<WorkItemCommitRequest> persist(WindmillStateCache.ForKey cache)
+        throws IOException {
+      return Futures.immediateFuture(persistDirectly(cache));
     }
 
     /**
      * Returns a {@link WorkItemCommitRequest} that can be used to persist this state to
      * Windmill.
      */
-    protected abstract WorkItemCommitRequest persistDirectly() throws IOException;
+    protected abstract WorkItemCommitRequest persistDirectly(WindmillStateCache.ForKey cache)
+        throws IOException;
   }
 
   @Override
   public <T extends State> T state(StateNamespace namespace, StateTag<T> address) {
-    return inMemoryState.get(namespace, address);
+    return workItemState.get(namespace, address);
   }
 
-  private static class WindmillValue<T> extends SimpleWindmillState
-      implements ValueState<T>, WindmillState {
-
+  private static class WindmillValue<T> extends SimpleWindmillState implements ValueState<T> {
+    private final StateNamespace namespace;
+    private final StateTag<ValueState<T>> address;
     private final ByteString stateKey;
     private final String stateFamily;
     private final Coder<T> coder;
-    private final WindmillStateReader reader;
-    private final Supplier<StateSampler.ScopedState> readStateSupplier;
 
     /** Whether we've modified the value since creation of this state. */
     private boolean modified = false;
-    private T modifiedValue;
+    /** Whether the in memory value is the true value. */
+    private boolean valueIsKnown = false;
+    private T value;
 
-    private WindmillValue(ByteString stateKey, String stateFamily, Coder<T> coder,
-        WindmillStateReader reader, Supplier<StateSampler.ScopedState> readStateSupplier) {
-      this.stateKey = stateKey;
+    private WindmillValue(StateNamespace namespace, StateTag<ValueState<T>> address,
+        String stateFamily, Coder<T> coder) {
+      this.namespace = namespace;
+      this.address = address;
+      this.stateKey = encodeKey(namespace, address);
       this.stateFamily = stateFamily;
       this.coder = coder;
-      this.reader = reader;
-      this.readStateSupplier = readStateSupplier;
     }
 
     @Override
     public void clear() {
       modified = true;
-      modifiedValue = null;
+      valueIsKnown = true;
+      value = null;
     }
 
     @Override
     public StateContents<T> get() {
-      final Future<T> future = modified ? null : reader.valueFuture(stateKey, stateFamily, coder);
+      final Future<T> future = valueIsKnown ? Futures.immediateFuture(value)
+                                            : reader.valueFuture(stateKey, stateFamily, coder);
 
       return new StateContents<T>() {
         @Override
         public T read() {
-          try (StateSampler.ScopedState scope = readStateSupplier.get()) {
-            return modified ? modifiedValue : future.get();
+          try (StateSampler.ScopedState scope = scopedReadState()) {
+            valueIsKnown = true;
+            return future.get();
           } catch (InterruptedException | ExecutionException e) {
             throw new RuntimeException(""Unable to read value from state"", e);
           }
",
